t,h,dx,dy,X,Y,FPS
17.8935,20.00,0.00,0.00,0.80,0.27,81
17.9112,20.00,0.00,0.00,0.80,0.27,81
17.9204,20.00,0.00,0.00,0.80,0.27,81
18.0599,20.00,0.00,0.00,0.80,0.27,80
18.0687,20.00,0.00,0.00,0.80,0.27,81
18.0778,20.00,0.00,0.00,0.80,0.27,81
18.0952,20.00,0.00,0.00,0.80,0.27,81
18.1078,20.00,0.00,0.00,0.80,0.27,81
18.1167,20.00,0.00,0.00,0.80,0.27,81
18.1280,20.00,0.00,0.00,0.80,0.27,81
18.1417,20.00,0.00,0.00,0.80,0.27,81
18.1558,20.00,0.00,0.00,0.80,0.27,81
18.1650,20.00,0.00,0.00,0.80,0.27,81
18.1760,20.00,0.00,0.00,0.80,0.27,81
18.1969,20.00,0.00,0.00,0.80,0.27,81
18.2088,20.00,0.00,0.00,0.80,0.27,81
18.2187,20.00,0.00,0.00,0.80,0.27,81
18.2386,20.00,0.00,0.00,0.80,0.27,81
18.2492,20.00,0.00,0.00,0.80,0.27,81
18.2590,20.00,0.00,0.00,0.80,0.27,81
18.2708,20.00,0.00,0.00,0.80,0.27,81
18.2815,20.00,0.00,0.00,0.80,0.27,81
18.2919,20.00,0.00,0.00,0.80,0.27,81
18.3045,20.00,0.00,0.00,0.80,0.27,81
18.3125,20.00,0.00,0.00,0.80,0.27,82
18.4242,20.00,0.00,0.00,0.80,0.27,81
18.4328,20.00,0.00,0.00,0.80,0.27,81
18.4428,20.00,0.00,0.00,0.80,0.27,82
18.4818,20.00,0.00,0.00,0.80,0.27,81
18.4919,20.00,0.00,0.00,0.80,0.27,81
18.5008,20.00,0.00,0.00,0.80,0.27,81
18.5138,20.00,0.00,0.00,0.80,0.27,81
18.5326,20.00,0.00,0.00,0.80,0.27,81
18.5422,20.00,0.00,0.00,0.80,0.27,81
18.5526,20.00,0.00,0.00,0.80,0.27,81
18.5672,20.00,0.00,0.00,0.80,0.27,81
18.5777,20.00,0.00,0.00,0.80,0.27,81
18.5918,20.00,0.00,0.00,0.80,0.27,81
18.6002,20.00,0.00,0.00,0.80,0.27,82
18.6121,20.00,0.00,0.00,0.80,0.27,82
18.6282,20.00,0.00,0.00,0.80,0.27,82
18.6363,20.00,0.00,0.00,0.80,0.27,82
18.6460,20.00,0.00,0.00,0.80,0.27,82
18.6547,20.00,0.00,0.00,0.80,0.27,82
18.6640,20.00,0.00,0.00,0.80,0.27,83
18.6733,20.00,0.00,0.00,0.80,0.27,83
18.6916,20.00,0.00,0.00,0.80,0.27,83
18.7059,20.00,0.00,0.00,0.80,0.27,83
18.7200,20.00,0.00,0.00,0.80,0.27,82
18.7378,20.00,0.00,0.00,0.80,0.27,82
18.7469,20.00,0.00,0.00,0.80,0.27,82
18.7627,20.00,0.00,0.00,0.80,0.27,82
18.7709,20.00,0.00,0.00,0.80,0.27,83
18.7882,20.00,0.00,0.00,0.80,0.27,82
18.8046,20.00,0.00,0.00,0.80,0.27,82
18.8132,20.00,0.00,0.00,0.80,0.27,83
18.8328,20.00,0.00,0.00,0.80,0.27,82
18.8410,20.00,0.00,0.00,0.80,0.27,83
18.8597,20.00,0.00,0.00,0.80,0.27,82
18.8778,20.00,0.00,0.00,0.80,0.27,82
18.8945,20.00,0.00,0.00,0.80,0.27,82
18.9148,20.00,0.00,0.00,0.80,0.27,81
18.9325,20.00,0.00,0.00,0.80,0.27,81
18.9437,20.00,0.00,0.00,0.80,0.27,81
19.0581,20.00,0.00,0.00,0.80,0.27,81
19.0669,20.00,0.00,0.00,0.80,0.27,81
19.0755,20.00,0.00,0.00,0.80,0.27,81
19.1581,20.00,0.00,0.00,0.80,0.27,81
19.1710,20.00,0.00,0.00,0.80,0.27,80
19.1788,20.00,0.00,0.00,0.80,0.27,81
19.1865,20.00,0.00,0.00,0.80,0.27,81
19.1959,20.00,0.00,0.00,0.80,0.27,82
19.2102,20.00,0.00,0.00,0.80,0.27,82
19.2200,20.00,0.00,0.00,0.80,0.27,82
19.2355,20.00,0.00,0.00,0.80,0.27,82
19.2492,20.00,0.00,0.00,0.80,0.27,81
19.2775,20.00,0.00,0.00,0.80,0.27,81
19.2870,20.00,0.00,0.00,0.80,0.27,81
19.2977,20.00,0.00,0.00,0.80,0.27,81
19.3139,20.00,0.00,0.00,0.80,0.27,81
19.3228,20.00,0.00,0.00,0.80,0.27,81
19.3324,20.00,0.00,0.00,0.80,0.27,82
19.3458,20.00,0.00,0.00,0.80,0.27,82
19.3777,20.00,0.00,0.00,0.80,0.27,81
19.3877,20.00,0.00,0.00,0.80,0.27,81
19.3994,20.00,0.00,0.00,0.80,0.27,81
19.4072,20.00,0.00,0.00,0.80,0.27,82
19.4699,20.00,0.00,0.00,0.80,0.27,81
19.4861,20.00,0.00,0.00,0.80,0.27,81
19.4953,20.00,0.00,0.00,0.80,0.27,81
19.5095,20.00,0.00,0.00,0.80,0.27,81
19.5181,20.00,0.00,0.00,0.80,0.27,81
19.5291,20.00,0.00,0.00,0.80,0.27,82
19.5442,20.00,0.00,0.00,0.80,0.27,81
19.5539,20.00,0.00,0.00,0.80,0.27,82
19.5714,20.00,0.00,0.00,0.80,0.27,81
19.5808,20.00,0.00,0.00,0.80,0.27,82
19.6087,20.00,0.00,0.00,0.80,0.27,81
19.6171,20.00,0.00,0.00,0.80,0.27,81
19.6242,20.00,0.00,0.00,0.80,0.27,82
19.6349,20.00,0.00,0.00,0.80,0.27,82
19.6611,20.00,0.00,0.00,0.80,0.27,82
19.6730,20.00,0.00,0.00,0.80,0.27,82
19.6885,20.00,0.00,0.00,0.80,0.27,82
19.6973,20.00,0.00,0.00,0.80,0.27,82
19.7130,20.00,0.00,0.00,0.80,0.27,82
19.7249,20.00,0.00,0.00,0.80,0.27,82
19.7337,20.00,0.00,0.00,0.80,0.27,82
19.7459,20.00,0.00,0.00,0.80,0.27,82
19.7534,20.00,0.00,0.00,0.80,0.27,83
19.7626,20.00,0.00,0.00,0.80,0.27,83
19.7763,20.00,0.00,0.00,0.80,0.27,83
19.7889,20.00,0.00,0.00,0.80,0.27,83
19.7968,20.00,0.00,0.00,0.80,0.27,83
19.8126,20.00,0.00,0.00,0.80,0.27,83
19.8335,20.00,0.00,0.00,0.80,0.27,83
19.8453,20.00,0.00,0.00,0.80,0.27,83
19.8546,20.00,0.00,0.00,0.80,0.27,83
19.8642,20.00,0.00,0.00,0.80,0.27,83
19.8728,20.00,0.00,0.00,0.80,0.27,83
19.8837,20.00,0.00,0.00,0.80,0.27,83
19.8936,20.00,0.00,0.00,0.80,0.27,84
19.9037,20.00,0.00,0.00,0.80,0.27,84
19.9139,20.00,0.00,0.00,0.80,0.27,84
19.9335,20.00,0.00,0.00,0.80,0.27,84
19.9442,20.00,0.00,0.00,0.80,0.27,84
19.9559,20.00,0.00,0.00,0.80,0.27,84
19.9666,20.00,0.00,0.00,0.80,0.27,84
19.9747,20.00,0.00,0.00,0.80,0.27,84
19.9841,20.00,0.00,0.00,0.80,0.27,84
19.9994,20.00,0.00,0.00,0.80,0.27,84
20.0075,20.00,0.00,0.00,0.80,0.27,85
20.0541,20.00,0.00,0.00,0.80,0.27,84
20.0677,20.00,0.00,0.00,0.80,0.27,84
20.0769,20.00,0.00,0.00,0.80,0.27,84
20.0878,20.00,0.00,0.00,0.80,0.27,84
20.0979,20.00,0.00,0.00,0.80,0.27,84
20.1086,20.00,0.00,0.00,0.80,0.27,84
20.1217,20.00,0.00,0.00,0.80,0.27,84
20.1366,20.00,0.00,0.00,0.80,0.27,84
20.1459,20.00,0.00,0.00,0.80,0.27,84
20.1577,20.00,0.00,0.00,0.80,0.27,84
20.1655,20.00,0.00,0.00,0.80,0.27,85
20.1741,20.00,0.00,0.00,0.80,0.27,85
20.1835,20.00,0.00,0.00,0.80,0.27,85
20.2774,20.00,0.00,0.00,0.80,0.27,85
20.2856,20.00,0.00,0.00,0.80,0.27,85
20.2950,20.00,0.00,0.00,0.80,0.27,85
20.3076,20.00,0.00,0.00,0.80,0.27,85
20.3225,20.00,0.00,0.00,0.80,0.27,85
20.3331,20.00,0.00,0.00,0.80,0.27,85
20.3424,20.00,0.00,0.00,0.80,0.27,85
20.3592,20.00,0.00,0.00,0.80,0.27,85
20.3679,20.00,0.00,0.00,0.80,0.27,85
20.3772,20.00,0.00,0.00,0.80,0.27,85
20.3881,20.00,0.00,0.00,0.80,0.27,85
20.3993,20.00,0.00,0.00,0.80,0.27,85
20.4108,20.00,0.00,0.00,0.80,0.27,85
20.4191,20.00,0.00,0.00,0.80,0.27,86
20.4332,20.00,0.00,0.00,0.80,0.27,86
20.4506,20.00,0.00,0.00,0.80,0.27,85
20.4629,20.00,0.00,0.00,0.80,0.27,85
20.4741,20.00,0.00,0.00,0.80,0.27,85
20.4842,20.00,0.00,0.00,0.80,0.27,86
20.4968,20.00,0.00,0.00,0.80,0.27,85
20.5063,20.00,0.00,0.00,0.80,0.27,86
20.5168,20.00,0.00,0.00,0.80,0.27,86
20.5259,20.00,0.00,0.00,0.80,0.27,86
20.5342,20.00,0.00,0.00,0.80,0.27,86
20.5430,20.00,0.00,0.00,0.80,0.27,87
20.5528,20.00,0.00,0.00,0.80,0.27,87
20.5738,20.00,0.00,0.00,0.80,0.27,86
20.5831,20.00,0.00,0.00,0.80,0.27,87
20.5947,20.00,0.00,0.00,0.80,0.27,87
20.6027,20.00,0.00,0.00,0.80,0.27,87
20.6109,20.00,0.00,0.00,0.80,0.27,87
20.6208,20.00,0.00,0.00,0.80,0.27,87
20.6416,20.00,0.00,0.00,0.80,0.27,87
20.6502,20.00,0.00,0.00,0.80,0.27,87
20.6628,20.00,0.00,0.00,0.80,0.27,87
20.6706,20.00,0.00,0.00,0.80,0.27,88
20.7551,20.00,0.00,0.00,0.80,0.27,87
20.7640,20.00,0.00,0.00,0.80,0.27,87
20.7759,20.00,0.00,0.00,0.80,0.27,87
20.7849,20.00,0.00,0.00,0.80,0.27,87
20.7954,20.00,0.00,0.00,0.80,0.27,87
20.8062,20.00,0.00,0.00,0.80,0.27,87
20.8254,20.00,0.00,0.00,0.80,0.27,87
20.8372,20.00,0.00,0.00,0.80,0.27,87
20.8572,20.00,0.00,0.00,0.80,0.27,87
20.8677,20.00,0.00,0.00,0.80,0.27,87
20.8782,20.00,0.00,0.00,0.80,0.27,87
20.8901,20.00,0.00,0.00,0.80,0.27,87
20.8988,20.00,0.00,0.00,0.80,0.27,87
20.9094,20.00,0.00,0.00,0.80,0.27,87
20.9213,20.00,0.00,0.00,0.80,0.27,87
20.9298,20.00,0.00,0.00,0.80,0.27,87
20.9392,20.00,0.00,0.00,0.80,0.27,88
20.9507,20.00,0.00,0.00,0.80,0.27,88
20.9584,20.00,0.00,0.00,0.80,0.27,88
20.9663,20.00,0.00,0.00,0.80,0.27,88
20.9753,20.00,0.00,0.00,0.80,0.27,89
20.9877,20.00,0.00,0.00,0.80,0.27,88
21.0005,20.00,0.00,0.00,0.80,0.27,88
21.0161,20.00,0.00,0.00,0.80,0.27,88
21.0265,20.00,0.00,0.00,0.80,0.27,88
21.0371,20.00,0.00,0.00,0.80,0.27,88
21.0464,20.00,0.00,0.00,0.80,0.27,88
21.0562,20.00,0.00,0.00,0.80,0.27,89
21.0679,20.00,0.00,0.00,0.80,0.27,89
21.0759,20.00,0.00,0.00,0.80,0.27,89
21.0846,20.00,0.00,-0.00,0.80,0.27,89
21.0941,20.00,0.00,0.00,0.80,0.27,89
21.1037,20.00,0.00,0.00,0.80,0.27,89
21.1127,20.00,0.00,0.00,0.80,0.27,90
21.1226,20.00,0.00,0.00,0.80,0.27,90
21.1390,20.00,0.00,-0.00,0.80,0.26,89
21.2480,20.00,0.00,-0.00,0.80,0.26,89
21.2577,20.00,0.01,-0.04,0.80,0.22,89
21.2683,20.00,0.00,-0.03,0.80,0.19,89
21.3433,20.00,0.00,-0.05,0.81,0.14,88
21.3564,20.00,0.03,-0.23,0.84,-0.09,88
21.3757,20.00,0.00,-0.10,0.84,-0.19,88
21.3854,20.00,0.00,-0.05,0.84,-0.25,88
21.3954,20.00,0.01,-0.06,0.85,-0.30,88
21.4107,20.00,0.00,-0.03,0.85,-0.33,88
21.4430,20.00,0.04,-0.10,0.89,-0.43,87
21.4758,20.00,0.00,-0.19,0.90,-0.62,87
21.4834,20.00,-0.03,-0.20,0.87,-0.82,87
21.4935,20.00,-0.01,-0.11,0.85,-0.93,87
21.5032,20.00,-0.01,-0.09,0.84,-1.02,87
21.5203,20.00,-0.01,-0.08,0.83,-1.10,87
21.5307,20.00,-0.02,-0.12,0.81,-1.22,87
21.5405,20.00,-0.02,-0.09,0.79,-1.31,87
21.5533,20.00,-0.01,-0.08,0.78,-1.39,87
21.5732,20.00,-0.05,-0.19,0.73,-1.58,87
21.5829,20.00,-0.02,-0.10,0.71,-1.68,87
21.6536,20.00,-0.04,-0.18,0.67,-1.86,86
21.6628,20.00,-0.06,-0.25,0.61,-2.10,86
21.6732,20.00,-0.05,-0.19,0.56,-2.30,86
21.6903,20.00,-0.03,-0.13,0.54,-2.43,86
21.6994,20.00,0.00,-0.07,0.54,-2.49,86
21.7166,20.00,-0.01,-0.11,0.53,-2.60,86
21.7280,20.00,-0.01,-0.11,0.52,-2.71,86
21.7384,20.00,0.00,-0.07,0.52,-2.77,86
21.7486,20.00,0.00,-0.06,0.52,-2.83,86
21.7565,20.00,-0.01,-0.05,0.51,-2.89,87
21.7661,20.00,-0.01,-0.05,0.51,-2.94,87
21.7779,20.00,-0.01,-0.06,0.50,-3.00,87
21.7899,20.00,0.00,-0.05,0.50,-3.05,87
21.8067,20.00,-0.01,-0.12,0.48,-3.16,87
21.8157,20.00,-0.01,-0.07,0.47,-3.23,87
21.8251,20.00,-0.01,-0.09,0.46,-3.32,87
21.8364,20.00,-0.01,-0.05,0.45,-3.38,87
21.8466,20.00,0.00,-0.06,0.45,-3.43,87
21.8545,20.00,-0.00,-0.05,0.45,-3.49,87
21.8648,20.00,-0.01,-0.05,0.44,-3.54,88
21.8831,20.00,-0.01,-0.09,0.43,-3.63,87
21.9066,20.00,-0.01,-0.11,0.42,-3.74,87
21.9224,20.00,0.00,-0.13,0.42,-3.87,87
21.9313,20.00,0.00,-0.07,0.42,-3.94,87
21.9662,20.00,0.00,-0.09,0.42,-4.03,86
21.9778,20.00,-0.01,-0.12,0.41,-4.14,86
21.9891,20.00,-0.01,-0.10,0.41,-4.25,86
21.9992,20.00,0.00,-0.06,0.41,-4.30,86
22.1306,20.00,0.00,-0.11,0.41,-4.41,86
22.1381,20.00,-0.02,-0.25,0.39,-4.66,86
22.1557,20.00,-0.03,-0.35,0.36,-5.01,86
22.1744,20.00,0.00,-0.19,0.36,-5.20,85
22.1839,20.00,0.00,-0.09,0.36,-5.29,86
22.1952,20.00,0.00,-0.16,0.36,-5.45,86
22.2051,20.00,0.00,-0.08,0.36,-5.53,86
22.2212,20.00,0.00,-0.14,0.36,-5.67,86
22.2294,20.00,0.00,-0.07,0.36,-5.74,86
22.2416,20.00,0.00,-0.05,0.36,-5.79,86
22.2531,20.00,0.00,-0.05,0.36,-5.84,86
22.2627,20.00,0.00,-0.09,0.36,-5.93,86
22.2730,20.00,0.00,-0.05,0.36,-5.98,86
22.2815,20.00,0.00,-0.04,0.36,-6.02,86
22.2901,20.00,0.00,-0.03,0.36,-6.05,87
22.2993,20.00,0.00,-0.04,0.36,-6.09,87
22.3576,20.00,0.00,-0.06,0.36,-6.15,86
22.3647,20.00,0.00,-0.14,0.36,-6.28,87
22.3774,20.00,-0.01,-0.12,0.36,-6.41,87
22.4310,20.00,-0.01,-0.09,0.35,-6.50,86
22.4409,20.00,-0.01,-0.12,0.34,-6.62,86
22.4546,20.00,-0.02,-0.17,0.32,-6.79,86
22.4697,20.00,-0.02,-0.12,0.30,-6.91,86
22.4848,20.00,-0.02,-0.16,0.28,-7.07,86
22.4947,20.00,0.00,-0.09,0.28,-7.16,86
22.5049,20.00,-0.01,-0.06,0.27,-7.22,86
22.5228,20.00,-0.02,-0.10,0.26,-7.32,86
22.5328,20.00,0.00,-0.07,0.26,-7.38,86
22.5462,20.00,-0.01,-0.06,0.25,-7.44,86
22.5537,20.00,-0.02,-0.10,0.23,-7.55,86
22.5641,20.00,-0.01,-0.07,0.22,-7.61,86
22.5753,20.00,0.00,-0.06,0.22,-7.67,86
22.5860,20.00,0.00,-0.05,0.22,-7.72,86
22.5954,20.00,0.00,-0.06,0.22,-7.78,86
22.6061,20.00,0.00,-0.06,0.22,-7.84,87
22.6156,20.00,-0.01,-0.10,0.22,-7.94,87
22.6243,20.00,0.00,-0.07,0.22,-8.00,87
22.6342,20.00,-0.01,-0.10,0.21,-8.11,87
22.6475,20.00,0.00,-0.07,0.21,-8.17,87
22.6586,20.00,0.00,-0.07,0.21,-8.24,87
22.6681,20.00,-0.01,-0.11,0.20,-8.35,87
22.6774,20.00,0.00,-0.07,0.20,-8.42,87
22.6916,20.00,0.00,-0.05,0.20,-8.47,87
22.7054,20.00,0.00,-0.05,0.20,-8.52,87
22.7240,20.00,0.00,-0.13,0.20,-8.65,87
22.7338,20.00,0.00,-0.07,0.20,-8.72,87
22.7455,20.00,0.00,-0.09,0.20,-8.81,87
22.7539,20.00,0.00,-0.06,0.20,-8.87,87
22.7636,20.00,-0.01,-0.07,0.20,-8.95,87
22.7764,20.00,-0.01,-0.06,0.19,-9.00,87
22.7853,20.00,-0.01,-0.07,0.18,-9.07,88
22.7980,20.00,0.00,-0.05,0.18,-9.13,87
22.8072,20.00,0.00,-0.05,0.18,-9.18,88
22.8188,20.00,0.00,-0.05,0.18,-9.23,88
22.8314,20.00,0.00,-0.05,0.18,-9.29,88
22.8430,20.00,0.00,-0.05,0.18,-9.34,87
22.8594,20.00,-0.01,-0.13,0.17,-9.47,87
22.8672,20.00,-0.02,-0.12,0.15,-9.59,88
22.8835,20.00,-0.01,-0.11,0.14,-9.70,87
22.8933,20.00,-0.01,-0.10,0.12,-9.80,88
22.9044,20.00,-0.01,-0.07,0.11,-9.87,88
22.9130,20.00,0.00,-0.06,0.11,-9.92,88
22.9232,20.00,0.00,-0.05,0.11,-9.97,88
22.9328,20.00,0.00,-0.06,0.11,-10.03,88
22.9418,20.00,0.00,-0.06,0.11,-10.09,88
22.9503,20.00,-0.01,-0.07,0.11,-10.15,89
22.9599,20.00,-0.01,-0.10,0.10,-10.26,89
22.9700,20.00,0.00,-0.07,0.10,-10.32,89
22.9791,20.00,0.00,-0.06,0.10,-10.38,89
22.9913,20.00,0.00,-0.05,0.10,-10.44,89
23.0002,20.00,0.00,-0.05,0.10,-10.49,89
23.0105,20.00,0.00,-0.05,0.10,-10.54,89
23.0244,20.00,-0.01,-0.09,0.09,-10.63,89
23.0346,20.00,0.00,-0.06,0.09,-10.70,89
23.0436,20.00,0.00,-0.13,0.09,-10.82,89
23.0568,20.00,-0.01,-0.08,0.09,-10.90,89
23.0772,20.00,-0.01,-0.10,0.08,-11.00,89
23.0877,20.00,-0.01,-0.11,0.07,-11.11,89
23.0980,20.00,0.00,-0.07,0.07,-11.19,89
23.1079,20.00,0.00,-0.06,0.07,-11.24,89
23.1170,20.00,0.00,-0.08,0.07,-11.32,89
23.1298,20.00,0.00,-0.05,0.07,-11.38,89
23.2301,20.00,0.00,-0.10,0.07,-11.48,88
23.2392,20.00,-0.10,-0.12,-0.03,-11.60,89
23.2488,20.00,0.00,-0.08,-0.03,-11.68,89
23.2658,20.00,0.00,-0.09,-0.03,-11.77,88
23.2768,20.00,0.00,-0.07,-0.03,-11.84,88
23.2897,20.00,-0.00,-0.10,-0.03,-11.94,88
23.3035,20.00,0.00,-0.06,-0.03,-12.00,88
23.3196,20.00,-0.01,-0.12,-0.04,-12.11,88
23.3293,20.00,-0.01,-0.07,-0.05,-12.19,88
23.3470,20.00,-0.02,-0.10,-0.07,-12.29,88
23.3586,20.00,-0.01,-0.07,-0.08,-12.36,88
23.3678,20.00,-0.02,-0.10,-0.10,-12.46,88
23.3787,20.00,0.00,-0.07,-0.10,-12.53,88
23.3882,20.00,0.00,-0.07,-0.10,-12.60,88
23.3999,20.00,0.00,-0.06,-0.10,-12.65,88
23.4085,20.00,-0.01,-0.10,-0.10,-12.76,88
23.4190,20.00,0.00,-0.06,-0.10,-12.82,88
23.4281,20.00,0.00,-0.05,-0.10,-12.87,89
23.4388,20.00,0.00,-0.06,-0.10,-12.93,89
23.4480,20.00,0.00,-0.06,-0.10,-12.99,89
23.4566,20.00,0.00,-0.05,-0.10,-13.04,89
23.4677,20.00,0.00,-0.05,-0.10,-13.08,89
23.4792,20.00,0.00,-0.08,-0.10,-13.17,89
23.4952,20.00,0.00,-0.10,-0.10,-13.27,89
23.6102,20.00,-0.01,-0.11,-0.11,-13.38,88
23.6175,20.00,0.01,-0.11,-0.10,-13.50,89
23.6362,20.00,0.00,-0.18,-0.10,-13.67,88
23.6465,20.00,0.00,-0.08,-0.10,-13.76,88
23.6587,20.00,0.00,-0.05,-0.10,-13.80,88
23.6697,20.00,0.00,-0.04,-0.10,-13.84,88
23.6818,20.00,0.00,-0.07,-0.10,-13.91,88
23.7031,20.00,0.00,-0.08,-0.10,-13.99,88
23.7170,20.00,0.00,-0.05,-0.10,-14.04,88
23.7271,20.00,0.00,-0.08,-0.10,-14.12,88
23.7364,20.00,0.00,-0.05,-0.10,-14.17,88
23.7451,20.00,0.00,-0.05,-0.10,-14.22,88
23.7612,20.00,0.00,-0.09,-0.10,-14.30,88
23.7717,20.00,0.00,-0.05,-0.10,-14.35,88
23.7887,20.00,0.00,-0.08,-0.10,-14.43,88
23.7979,20.00,0.00,-0.04,-0.10,-14.47,88
23.8092,20.00,0.00,-0.04,-0.10,-14.51,88
23.8183,20.00,0.00,-0.07,-0.10,-14.58,88
23.8310,20.00,0.00,-0.04,-0.10,-14.62,88
23.8427,20.00,0.00,-0.05,-0.10,-14.67,88
23.8557,20.00,-0.01,-0.06,-0.11,-14.73,88
23.8643,20.00,0.00,-0.05,-0.11,-14.79,88
23.8753,20.00,0.00,-0.04,-0.11,-14.83,88
23.8853,20.00,0.00,-0.08,-0.11,-14.91,88
23.8988,20.00,0.00,-0.04,-0.11,-14.96,88
23.9124,20.00,0.00,-0.04,-0.11,-15.00,88
23.9217,20.00,-0.01,-0.09,-0.12,-15.08,88
23.9398,20.00,-0.01,-0.09,-0.13,-15.18,88
23.9511,20.00,0.00,-0.06,-0.13,-15.23,88
23.9667,20.00,0.00,-0.09,-0.13,-15.32,88
23.9838,20.00,-0.00,-0.10,-0.13,-15.42,87
23.9922,20.00,0.01,-0.09,-0.13,-15.51,88
24.0084,20.00,-0.01,-0.11,-0.14,-15.61,87
24.0222,20.00,0.00,-0.07,-0.14,-15.69,87
24.0327,20.00,-0.01,-0.10,-0.16,-15.79,87
24.0420,20.00,0.00,-0.05,-0.16,-15.84,87
24.0528,20.00,0.00,-0.07,-0.16,-15.91,87
24.0736,20.00,0.00,-0.11,-0.16,-16.02,87
24.0917,20.00,0.00,-0.15,-0.16,-16.17,87
24.1125,20.00,-0.01,-0.11,-0.17,-16.27,86
24.1223,20.00,-0.01,-0.09,-0.18,-16.36,87
24.1335,20.00,0.00,-0.06,-0.18,-16.42,87
24.1501,20.00,0.00,-0.07,-0.18,-16.49,86
24.1592,20.00,0.00,-0.07,-0.18,-16.56,86
24.1694,20.00,0.00,-0.05,-0.18,-16.61,87
24.1850,20.00,0.00,-0.07,-0.18,-16.68,86
24.1959,20.00,-0.01,-0.04,-0.19,-16.72,86
24.2064,20.00,0.01,-0.03,-0.18,-16.75,87
24.2157,20.00,-0.01,-0.03,-0.19,-16.78,87
24.2253,20.00,0.01,-0.03,-0.19,-16.81,87
24.2340,20.00,-0.01,-0.03,-0.19,-16.84,87
24.2439,20.00,0.00,-0.04,-0.19,-16.89,87
24.2553,20.00,0.00,-0.02,-0.19,-16.91,87
24.2679,20.00,0.01,-0.02,-0.18,-16.93,87
24.2753,20.00,-0.01,-0.03,-0.19,-16.96,88
24.2887,20.00,0.00,-0.02,-0.19,-16.98,88
24.2972,20.00,0.00,-0.01,-0.19,-16.99,88
24.3060,20.00,0.00,0.00,-0.19,-16.99,88
24.3168,20.00,0.00,0.00,-0.19,-16.99,88
24.3266,20.00,0.00,0.00,-0.19,-16.99,88
24.3351,20.00,0.00,-0.00,-0.19,-16.99,89
24.3498,20.00,0.00,0.00,-0.19,-16.99,88
24.3592,20.00,0.00,0.00,-0.19,-16.99,89
24.3694,20.00,0.00,0.00,-0.19,-16.99,89
24.3840,20.00,0.00,0.00,-0.19,-16.99,88
24.3938,20.00,0.00,0.00,-0.19,-16.99,89
24.4052,20.00,0.00,0.00,-0.19,-16.99,89
24.4157,20.00,0.00,0.00,-0.19,-16.99,89
24.5095,20.00,0.00,0.00,-0.19,-16.99,88
24.5175,20.00,0.00,0.00,-0.19,-16.99,88
24.5272,20.00,0.00,0.00,-0.19,-16.99,88
24.5366,20.00,0.00,0.00,-0.19,-16.99,88
24.5468,20.00,0.00,0.00,-0.19,-16.99,89
24.5573,20.00,0.00,0.00,-0.19,-16.99,89
24.5696,20.00,0.00,0.00,-0.19,-16.99,89
24.5806,20.00,0.00,0.00,-0.19,-16.99,89
24.5954,20.00,0.00,0.00,-0.19,-16.99,88
24.6072,20.00,0.00,0.00,-0.19,-16.99,88
24.6166,20.00,0.00,0.00,-0.19,-16.99,88
24.6313,20.00,0.00,0.00,-0.19,-16.99,88
24.6404,20.00,0.00,0.00,-0.19,-16.99,88
24.6497,20.00,0.00,0.00,-0.19,-16.99,89
24.6607,20.00,0.00,0.00,-0.19,-16.99,89
24.6707,20.00,0.00,0.00,-0.19,-16.99,89
24.6816,20.00,0.00,0.00,-0.19,-16.99,89
24.6921,20.00,0.00,0.00,-0.19,-16.99,89
24.7001,20.00,0.00,0.00,-0.19,-16.99,89
24.7094,20.00,0.00,0.00,-0.19,-16.99,89
24.7216,20.00,0.00,0.00,-0.19,-16.99,89
24.7293,20.00,0.00,0.00,-0.19,-16.99,90
24.7397,20.00,0.00,0.00,-0.19,-16.99,90
24.7509,20.00,0.00,0.00,-0.19,-16.99,90
24.7597,20.00,0.00,0.00,-0.19,-16.99,90
24.7684,20.00,0.00,0.00,-0.19,-16.99,90
24.7801,20.00,0.00,0.00,-0.19,-16.99,90
24.8031,20.00,0.00,0.00,-0.19,-16.99,90
24.8146,20.00,0.00,0.00,-0.19,-16.99,90
24.8359,20.00,0.00,0.00,-0.19,-16.99,89
24.8446,20.00,0.00,0.00,-0.19,-16.99,90
24.8563,20.00,0.00,0.00,-0.19,-16.99,89
24.8717,20.00,0.00,0.00,-0.19,-16.99,89
24.8800,20.00,0.00,0.00,-0.19,-16.99,90
24.8919,20.00,0.00,0.00,-0.19,-16.99,89
24.9003,20.00,0.00,0.00,-0.19,-16.99,90
24.9080,20.00,0.00,0.00,-0.19,-16.99,90
24.9178,20.00,0.00,0.00,-0.19,-16.99,90
24.9278,20.00,0.00,0.00,-0.19,-16.99,90
24.9368,20.00,0.00,0.00,-0.19,-16.99,91
24.9469,20.00,0.00,0.00,-0.19,-16.99,91
24.9598,20.00,0.00,0.00,-0.19,-16.99,91
24.9674,20.00,0.00,0.00,-0.19,-16.99,91
24.9767,20.00,0.00,0.00,-0.19,-16.99,91
24.9879,20.00,0.00,0.00,-0.19,-16.99,91
25.0057,20.00,0.00,0.00,-0.19,-16.99,91
25.0151,20.00,0.00,0.00,-0.19,-16.99,91
25.0265,20.00,0.00,0.00,-0.19,-16.99,91
25.0344,20.00,0.00,0.00,-0.19,-16.99,91
25.0420,20.00,0.00,0.00,-0.19,-16.99,92
25.0511,20.00,0.00,0.00,-0.19,-16.99,92
25.0662,20.00,0.00,0.00,-0.19,-16.99,92
